"","X","county","latitude","longitude","year","month","pm","ozone","surface_pressure","precipitation","drought","fire_burnt_area","temperature","GDP","population","wind"
"9614",9614,"Santa Cruz",36.9833,-121.9882,2021,2,4.561010125,45,999.113126611784,0.808853347318478,0,0,13.7669049944197,57.3946371331503,584.069506726457,2.67418940654602
"9615",9615,"Santa Cruz",36.9833,-121.9882,2021,3,3.48620164516129,52,997.611284715334,1.73448114777839,0,0,12.9477822580645,57.3946371331503,584.069506726457,2.24353363424581
"9616",9616,"Santa Cruz",36.9833,-121.9882,2021,4,5.86245445,58,995.507581085102,0.121702734095145,1.5,0,14.4960286458333,57.3946371331503,584.069506726457,2.97596611433004
"9617",9617,"Santa Cruz",36.9833,-121.9882,2021,5,4.91632238709677,44,994.545727286253,0.0903643857723888,3,0,16.207169858871,57.3946371331503,584.069506726457,3.43786252744227
"9618",9618,"Santa Cruz",36.9833,-121.9882,2021,6,3.26558296666667,39,992.565770928387,0.102211810138309,3,0,18.2699544270833,57.3946371331503,584.069506726457,3.01791265979065
"9619",9619,"Santa Cruz",36.9833,-121.9882,2021,7,3.7663835,33,993.30262968657,0.058643862470089,3,0,18.3376512096774,57.3946371331503,584.069506726457,2.59979306833674
"9620",9620,"Santa Cruz",36.9833,-121.9882,2021,8,6.16524753225806,39,991.767038534021,0.0464142631246243,3,0,19.7321824596774,57.3946371331503,584.069506726457,2.28785934939324
"9621",9621,"Santa Cruz",36.9833,-121.9882,2021,9,6.46155301666667,45,993.240756050387,0.0292163890450621,3,0,19.94931640625,57.3946371331503,584.069506726457,2.1085646708421
"9622",9622,"Santa Cruz",36.9833,-121.9882,2021,10,2.15299380357143,55,994.804471583019,4.14753396863051,3,0,17.671761592742,57.3946371331503,584.069506726457,1.585406483681
"9623",9623,"Santa Cruz",36.9833,-121.9882,2021,11,6.35777775,38,998.792508678834,1.35383486815078,3,0,17.2853190104167,57.3946371331503,584.069506726457,1.90137287982917
"9624",9624,"Santa Cruz",36.9833,-121.9882,2021,12,5.87110764814815,43,994.770722326919,7.52863601267213,2.75,0,12.3395728326613,57.3946371331503,584.069506726457,0.930374097342
"9625",9625,"Santa Cruz",37.0632,-122.0831,2021,1,8.18144965517241,NA,976.15800758778,3.56815669963909,1,0,13.166658266129,57.3946371331503,584.069506726457,1.36942333079882
"9626",9626,"Santa Cruz",37.0632,-122.0831,2021,2,6.37953728571429,NA,977.890469400913,0.803885072584382,0,0,13.3700020926339,57.3946371331503,584.069506726457,2.65491996038264
"9627",9627,"Santa Cruz",37.0632,-122.0831,2021,3,5.00923385483871,NA,976.29300461218,1.59154770542826,0,0,12.7334425403226,57.3946371331503,584.069506726457,2.03750700218071
"9628",9628,"Santa Cruz",37.0632,-122.0831,2021,4,6.31863263333333,NA,974.318673130331,0.154569782336083,1.5,0,15.2145833333333,57.3946371331503,584.069506726457,2.79854513967508
"9629",9629,"Santa Cruz",37.0632,-122.0831,2021,5,5.02474870967742,NA,973.508690983932,0.0704912868360087,3,0,17.3532132056452,57.3946371331503,584.069506726457,3.33066694216222
"9630",9630,"Santa Cruz",37.0632,-122.0831,2021,6,3.49092171666667,NA,971.75935454275,0.0655230121019128,3,0,19.7005208333333,57.3946371331503,584.069506726457,2.6760443711726
"9631",9631,"Santa Cruz",37.0632,-122.0831,2021,7,4.31562648387097,NA,972.462464044832,0.0494716629609905,3,0,20.4101058467742,57.3946371331503,584.069506726457,2.12248951826453
"9632",9632,"Santa Cruz",37.0632,-122.0831,2021,8,6.53678116129032,NA,971.078744544733,0.0345668387587046,3,0,21.5270413306452,57.3946371331503,584.069506726457,1.86780298448768
"9633",9633,"Santa Cruz",37.0632,-122.0831,2021,9,7.53470901666667,NA,972.569336689149,0.0292163890450621,3,0,21.22705078125,57.3946371331503,584.069506726457,1.86856984093987
"9634",9634,"Santa Cruz",37.0632,-122.0831,2021,10,3.76900469354839,NA,973.941806437215,3.91784680592349,3,0,17.6670677923387,57.3946371331503,584.069506726457,1.43252082862378
"9635",9635,"Santa Cruz",37.0632,-122.0831,2021,11,7.50105575862069,NA,977.884844524896,1.2021114012711,3,0,16.8104817708333,57.3946371331503,584.069506726457,1.78545391004307
"9636",9636,"Santa Cruz",37.0632,-122.0831,2021,12,4.7373290862069,NA,973.519940735965,7.38111647056746,2.75,0,11.6354397681452,57.3946371331503,584.069506726457,0.76497206372521
"9637",9637,"Shasta",40.5501,-122.3809,2021,1,7.10084308064516,43,983.245351368776,5.83025040357064,3,0,12.1474420362903,41.1919541050989,48.0668251452721,0.685777123401272
"9638",9638,"Shasta",40.5501,-122.3809,2021,2,3.47865222222222,45,984.651570372942,3.53681835131634,3,0,14.9885846819197,41.1919541050989,48.0668251452721,0.78967304665594
"9639",9639,"Shasta",40.5501,-122.3809,2021,3,3.90686468333333,51,982.31162195001,3.72752366610969,3,0,16.2257875504032,41.1919541050989,48.0668251452721,0.391588203138139
"9640",9640,"Shasta",40.5501,-122.3809,2021,4,4.62472221111111,60,978.987320224162,0.860064794577614,3,0,23.98193359375,41.1919541050989,48.0668251452721,0.487967911471758
"9641",9641,"Shasta",40.5501,-122.3809,2021,5,2.42618859876543,64,978.076090309462,0.0246302892905129,3.25,0,29.588501764113,41.1919541050989,48.0668251452721,0.84622692555726
"9642",9642,"Shasta",40.5501,-122.3809,2021,6,3.51213120454545,57,975.016157756398,0.143486707929255,4,0,35.3972981770833,41.1919541050989,48.0668251452721,0.601160313434443
"9643",9643,"Shasta",40.5501,-122.3809,2021,7,10.0481646488095,66,975.826139902797,0.0613190873269102,4,0,39.0913054435484,41.1919541050989,48.0668251452721,0.716757726473607
"9644",9644,"Shasta",40.5501,-122.3809,2021,8,63.5173387150538,67,975.156779656814,0.00131761553822003,4,0,37.3098664314516,41.1919541050989,48.0668251452721,0.0401977450224801
"9645",9645,"Shasta",40.5501,-122.3809,2021,9,20.9850911555556,63,977.682348988296,0.43623274226133,4,11.66829,32.13369140625,41.1919541050989,48.0668251452721,0.23632542785917
"9646",9646,"Shasta",40.5501,-122.3809,2021,10,3.65295113978495,57,979.336062537195,10.3269212129064,4,18.334792,20.6699029737903,41.1919541050989,48.0668251452721,0.182335239553519
"9647",9647,"Shasta",40.5501,-122.3809,2021,11,7.71781983888889,41,985.354679875025,4.076449422435,3.6,0,17.23896484375,41.1919541050989,48.0668251452721,0.841059307620704
"9648",9648,"Shasta",40.5501,-122.3809,2021,12,6.82645815591398,40,979.049193860345,9.06192203060985,3,0,10.7247164818548,41.1919541050989,48.0668251452721,0.315967728282563
"9649",9649,"Shasta",40.4529,-122.2989,2021,1,NA,40,983.295975252926,4.91226610270164,3,0,12.4892074092742,41.1919541050989,48.0668251452721,0.405018963304486
"9650",9650,"Shasta",40.4529,-122.2989,2021,2,NA,42,984.702194257092,3.31133511338432,3,0,15.0248918805803,41.1919541050989,48.0668251452721,0.667832999916048
"9651",9651,"Shasta",40.4529,-122.2989,2021,3,NA,48,982.401619966277,3.3403804118298,3,0,16.1431262600807,41.1919541050989,48.0668251452721,0.232210622380582
"9652",9652,"Shasta",40.4529,-122.2989,2021,4,NA,54,979.099817744495,0.756113200141158,3,0,23.7648763020833,41.1919541050989,48.0668251452721,0.403523077697652
"9653",9653,"Shasta",40.4529,-122.2989,2021,5,NA,67,978.188587829796,0.0166046147200526,3.25,0,29.2863659274193,41.1919541050989,48.0668251452721,0.951414492888762
"9654",9654,"Shasta",40.4529,-122.2989,2021,6,NA,58,975.207403540964,0.0934217856087566,4,0,35.3147786458333,41.1919541050989,48.0668251452721,0.677519591011004
"9655",9655,"Shasta",40.4529,-122.2989,2021,7,NA,61,976.045510067447,0.0445033882268946,4,0,38.9057585685484,41.1919541050989,48.0668251452721,0.91518513073592
"9656",9656,"Shasta",40.4529,-122.2989,2021,8,NA,65,975.336775689347,0.00093544055867513,4,0,37.113923891129,41.1919541050989,48.0668251452721,0.147574458277987
"9657",9657,"Shasta",40.4529,-122.2989,2021,9,NA,62,977.800471384646,0.408716143734033,4,0,32.0699544270833,41.1919541050989,48.0668251452721,0.0857835032008605
"9658",9658,"Shasta",40.4529,-122.2989,2021,10,NA,53,979.471059561595,8.72637239856864,4,0,20.7135017641129,41.1919541050989,48.0668251452721,0.336617243045675
"9659",9659,"Shasta",40.4529,-122.2989,2021,11,NA,35,985.405303759175,3.29299071436612,3.6,0,17.2996419270833,41.1919541050989,48.0668251452721,0.614457754798374
"9660",9660,"Shasta",40.4529,-122.2989,2021,12,NA,38,979.189815760762,8.31820952041374,3,0,10.891519657258,41.1919541050989,48.0668251452721,0.368638155259779
"9661",9661,"Shasta",40.54,-121.5765,2021,1,NA,45,832.436800486015,4.35887673231934,2,0,4.48079637096771,41.1919541050989,48.0668251452721,0.919596276704599
"9662",9662,"Shasta",40.54,-121.5765,2021,2,NA,56,833.629274201547,4.44677697761487,2,0,4.79278390066975,41.1919541050989,48.0668251452721,0.476939827083194
"9663",9663,"Shasta",40.54,-121.5765,2021,3,NA,59,831.801189496132,2.97387460644539,2,0,5.61578251008075,41.1919541050989,48.0668251452721,0.499768025355921
"9664",9664,"Shasta",40.54,-121.5765,2021,4,NA,66,832.166806437215,1.22045580028929,2,0,13.4780598958334,41.1919541050989,48.0668251452721,0.223532505524916
"9665",9665,"Shasta",40.54,-121.5765,2021,5,NA,62,833.038662219798,0.436997092220422,3.25,0,18.5427608366935,41.1919541050989,48.0668251452721,0.413135161793881
"9666",9666,"Shasta",40.54,-121.5765,2021,6,NA,64,833.387404532831,0.253170927058897,4,0,25.5037109375,41.1919541050989,48.0668251452721,1.10019446639532
"9667",9667,"Shasta",40.54,-121.5765,2021,7,NA,76,835.901724112279,0.405658743897667,4,0,29.604126764113,41.1919541050989,48.0668251452721,0.939982714040812
"9668",9668,"Shasta",40.54,-121.5765,2021,8,NA,77,834.557378744297,0.171003306456552,4,0,27.6900012600807,41.1919541050989,48.0668251452721,0.426316419016059
"9669",9669,"Shasta",40.54,-121.5765,2021,9,NA,68,835.029868329697,1.13637730478922,4,0.217981,23.4872395833333,41.1919541050989,48.0668251452721,0.49857236415976
"9670",9670,"Shasta",40.54,-121.5765,2021,10,NA,69,832.341177593731,5.97012644608439,3.75,0,12.568277469758,41.1919541050989,48.0668251452721,0.845850703035657
"9671",9671,"Shasta",40.54,-121.5765,2021,11,NA,46,836.762330142829,1.84492971686712,3,0,10.87314453125,41.1919541050989,48.0668251452721,0.937370745598836
"9672",9672,"Shasta",40.54,-121.5765,2021,12,NA,52,828.319391241817,10.2294665931222,2.75,0,3.15128528225802,41.1919541050989,48.0668251452721,1.03276871258401
"9673",9673,"Shasta",40.6893,-122.4022,2021,1,NA,37,969.706274796667,6.57319856380765,3,0,11.3296811995968,41.1919541050989,48.0668251452721,0.743534351138242
"9674",9674,"Shasta",40.6893,-122.4022,2021,2,NA,41,971.089994296767,3.90752808147576,2,0,14.0060232979911,41.1919541050989,48.0668251452721,0.867996595222606
"9675",9675,"Shasta",40.6893,-122.4022,2021,3,NA,49,968.811919510018,4.20027411580783,2,0,15.2956590221774,41.1919541050989,48.0668251452721,0.460878233903724
"9676",9676,"Shasta",40.6893,-122.4022,2021,4,NA,55,965.85885960127,0.879937893513994,2.75,0,23.0052083333333,41.1919541050989,48.0668251452721,0.530086071880991
"9677",9677,"Shasta",40.6893,-122.4022,2021,5,NA,59,965.127625719103,0.0311272639427918,3.25,0,28.4252583165323,41.1919541050989,48.0668251452721,0.866362132709291
"9678",9678,"Shasta",40.6893,-122.4022,2021,6,NA,63,962.309562834755,0.212278204247497,4,0,34.16376953125,41.1919541050989,48.0668251452721,0.495685234116106
"9679",9679,"Shasta",40.6893,-122.4022,2021,7,NA,70,963.282666385638,0.0418281633700734,4,0,37.987947328629,41.1919541050989,48.0668251452721,0.658537704280522
"9680",9680,"Shasta",40.6893,-122.4022,2021,8,NA,73,962.579556883555,0.00513936533367773,4,0,36.3228137600807,41.1919541050989,48.0668251452721,0.0163172851798213
"9681",9681,"Shasta",40.6893,-122.4022,2021,9,NA,66,964.91388043047,0.514196438088673,4,11.66829,31.18740234375,41.1919541050989,48.0668251452721,0.286414321694263
"9682",9682,"Shasta",40.6893,-122.4022,2021,10,NA,55,966.11197902202,11.6305200681371,4,18.334792,19.9878843245968,41.1919541050989,48.0668251452721,0.163602690437237
"9683",9683,"Shasta",40.6893,-122.4022,2021,11,NA,36,972.012473963499,4.46359267671488,3.6,0,16.4639973958333,41.1919541050989,48.0668251452721,0.914852388662829
"9684",9684,"Shasta",40.6893,-122.4022,2021,12,NA,34,965.425744147987,9.79684451627641,3,0,9.98426159274203,41.1919541050989,48.0668251452721,0.373718510735865
"9685",9685,"Siskiyou",41.7269,-122.6336,2021,1,8.33747077419355,35,886.52560826225,3.46535163014128,3,0,6.2966040826613,34.8875210103121,7.0027039923652,0.53495245455272
"9686",9686,"Siskiyou",41.7269,-122.6336,2021,2,6.37110148,41,888.792433296965,3.10037452467504,3,0,6.77225864955363,34.8875210103121,7.0027039923652,0.409903012090155
"9687",9687,"Siskiyou",41.7269,-122.6336,2021,3,4.51197991935484,50,886.5424828903,1.96263961056722,3,0,9.23958543346771,34.8875210103121,7.0027039923652,0.188997865097194
"9688",9688,"Siskiyou",41.7269,-122.6336,2021,4,6.03043266666667,54,886.12061718905,0.555089160900073,3,0,17.77431640625,34.8875210103121,7.0027039923652,0.55985921515356
"9689",9689,"Siskiyou",41.7269,-122.6336,2021,5,4.68311709677419,55,887.256842144416,0.158009357151994,3,0,21.1022681451613,34.8875210103121,7.0027039923652,1.23604550348878
"9690",9690,"Siskiyou",41.7269,-122.6336,2021,6,5.92642511666667,52,885.186887770284,0.612415407831942,3,0,28.3444986979166,34.8875210103121,7.0027039923652,0.628536973692961
"9691",9691,"Siskiyou",41.7269,-122.6336,2021,7,12.6347342258065,63,886.953098839516,0.151894557479262,3,0,33.7247794858871,34.8875210103121,7.0027039923652,0.854008837906978
"9692",9692,"Siskiyou",41.7269,-122.6336,2021,8,55.3939866774194,68,886.351237105733,0.10030093524058,3,0,30.6220829133065,34.8875210103121,7.0027039923652,0.761106034016601
"9693",9693,"Siskiyou",41.7269,-122.6336,2021,9,47.6977500416667,70,887.172469004166,0.913569291714024,3,0,26.25927734375,34.8875210103121,7.0027039923652,0.289872359503696
"9694",9694,"Siskiyou",41.7269,-122.6336,2021,10,4.54349101785714,51,885.265636034517,4.12498564483731,3,0,15.129800907258,34.8875210103121,7.0027039923652,0.390727100244242
"9695",9695,"Siskiyou",41.7269,-122.6336,2021,11,8.92151348333333,37,890.457396597897,1.68670927533516,3,0,11.21796875,34.8875210103121,7.0027039923652,0.316482234686995
"9696",9696,"Siskiyou",41.7269,-122.6336,2021,12,11.442845483871,37,882.087581085102,4.64703666689686,2.75,0,4.58777721774203,34.8875210103121,7.0027039923652,0.63081666585171
"9697",9697,"Solano",38.1025,-122.238,2021,1,12.2590571451613,40,1011.95471855783,2.4640531837313,2,0,14.9875693044355,59.5004529810148,543.900966183575,0.448576152863247
"9698",9698,"Solano",38.1025,-122.238,2021,2,7.9437338125,44,1013.42281119818,0.615090632688761,2,0,16.9286307198661,59.5004529810148,543.900966183575,1.41147913194182
"9699",9699,"Solano",38.1025,-122.238,2021,3,6.70401236111111,52,1011.48222897243,1.27166724754843,2,0,18.3474483366935,59.5004529810148,543.900966183575,1.52994794881225
"9700",9700,"Solano",38.1025,-122.238,2021,4,8.76316425,62,1008.55729344376,0.190112055433841,2.5,0,22.60751953125,59.5004529810148,543.900966183575,2.94858011077297
"9701",9701,"Solano",38.1025,-122.238,2021,5,7.65454773275862,50,1007.07795105138,0.00705024023140745,3.5,0,26.856331905242,59.5004529810148,543.900966183575,3.04588014324992
"9702",9702,"Solano",38.1025,-122.238,2021,6,4.98653704166667,46,1005.23861659393,0.00705024023140745,4,0,27.4172526041666,59.5004529810148,543.900966183575,3.71082588111808
"9703",9703,"Solano",38.1025,-122.238,2021,7,6.2644922983871,39,1006.0035997322,0.0250124642700595,4,0,27.581949344758,59.5004529810148,543.900966183575,3.6568719216235
"9704",9704,"Solano",38.1025,-122.238,2021,8,10.5540147392473,72,1004.63675486015,0.00513936533367773,4,0,28.3317288306452,59.5004529810148,543.900966183575,3.24574798389086
"9705",9705,"Solano",38.1025,-122.238,2021,9,9.69293583333333,55,1006.5435878298,0.034184663779158,4,0,28.285546875,59.5004529810148,543.900966183575,2.45165820925766
"9706",9706,"Solano",38.1025,-122.238,2021,10,6.27046127419355,69,1008.49541980758,3.66981524419827,4,0,22.2852633568548,59.5004529810148,543.900966183575,1.58983417469368
"9707",9707,"Solano",38.1025,-122.238,2021,11,12.184470625,35,1013.64780623884,0.996119087295915,3.6,0,18.0705078125,59.5004529810148,543.900966183575,0.257674906112022
"9708",9708,"Solano",38.1025,-122.238,2021,12,9.53415242741936,38,1009.03540790518,4.8159580078561,2.75,0,12.2722530241935,59.5004529810148,543.900966183575,0.812472400748811
"9709",9709,"Solano",38.2271,-122.0756,2021,1,NA,40,1011.91534442571,2.77705449197931,2,0,15.0416267641129,59.5004529810148,543.900966183575,0.426813531354016
"9710",9710,"Solano",38.2271,-122.0756,2021,2,NA,45,1013.29343904979,0.602096683384205,2,0,16.9958740234375,59.5004529810148,543.900966183575,1.2870126719392
"9711",9711,"Solano",38.2271,-122.0756,2021,3,NA,54,1011.34160707201,1.29536209628027,2,0,18.5220955141129,59.5004529810148,543.900966183575,1.33837305888297
"9712",9712,"Solano",38.2271,-122.0756,2021,4,NA,63,1008.27042476691,0.198137730004303,2.5,0,23.47060546875,59.5004529810148,543.900966183575,2.65212963528476
"9713",9713,"Solano",38.2271,-122.0756,2021,5,NA,54,1006.72358386233,0.00590371529276927,3.25,0,27.8984816028226,59.5004529810148,543.900966183575,2.67603754341113
"9714",9714,"Solano",38.2271,-122.0756,2021,6,NA,65,1004.83925039675,0.00475719035413283,4,0,28.9457682291667,59.5004529810148,543.900966183575,3.45080336581091
"9715",9715,"Solano",38.2271,-122.0756,2021,7,NA,53,1005.60423353501,0.0311272639427918,4,0,29.6027091733871,59.5004529810148,543.900966183575,3.41075987034448
"9716",9716,"Solano",38.2271,-122.0756,2021,8,NA,78,1004.27676279508,0.00399284039504129,4,0,30.083618951613,59.5004529810148,543.900966183575,3.01806881634114
"9717",9717,"Solano",38.2271,-122.0756,2021,9,NA,66,1006.26234402896,0.0334203138200664,4,0,29.5845052083334,59.5004529810148,543.900966183575,2.26103846921661
"9718",9718,"Solano",38.2271,-122.0756,2021,10,NA,68,1008.37167253521,3.7944042875302,4,0,22.4962638608871,59.5004529810148,543.900966183575,1.41570230890614
"9719",9719,"Solano",38.2271,-122.0756,2021,11,NA,37,1013.60280723071,1.03242571035277,3.6,0,18.1424153645833,59.5004529810148,543.900966183575,0.382447385685018
"9720",9720,"Solano",38.2271,-122.0756,2021,12,NA,38,1008.99603377306,5.13048801602229,2.75,0,12.2920992943548,59.5004529810148,543.900966183575,0.759929536902701
"9721",9721,"Solano",38.3566,-121.9499,2021,1,NA,39,1014.90777846657,3.08355882557503,3,0,15.0805632560484,59.5004529810148,543.900966183575,0.360057904075143
"9722",9722,"Solano",38.3566,-121.9499,2021,2,NA,45,1016.09462730609,0.732800526388865,3,0,17.2234479631697,59.5004529810148,543.900966183575,1.05637359110566
"9723",9723,"Solano",38.3566,-121.9499,2021,3,NA,53,1014.10342119619,1.28160379701662,3,0,18.9288810483871,59.5004529810148,543.900966183575,0.920512110389482
"9724",9724,"Solano",38.3566,-121.9499,2021,4,NA,60,1010.71724583416,0.196991205065665,3,0,25.1852213541667,59.5004529810148,543.900966183575,1.87571763275668
"9725",9725,"Solano",38.3566,-121.9499,2021,5,NA,52,1009.01853327713,0.00322849043594975,3.25,0,29.9272744455645,59.5004529810148,543.900966183575,1.74697453864026
"9726",9726,"Solano",38.3566,-121.9499,2021,6,NA,64,1006.97670328308,0.00552154031322437,4,0,32.0292317708333,59.5004529810148,543.900966183575,2.7126251249076
"9727",9727,"Solano",38.3566,-121.9499,2021,7,NA,55,1007.7248117933,0.0383885885541623,4,0,33.5959047379032,59.5004529810148,543.900966183575,2.67978968785791
"9728",9728,"Solano",38.3566,-121.9499,2021,8,NA,78,1006.47046444158,0.00246414047685821,4,0,33.5476121471774,59.5004529810148,543.900966183575,2.3354777571298
"9729",9729,"Solano",38.3566,-121.9499,2021,9,NA,69,1008.63041683198,0.0433568632882565,4,0,31.9615234375,59.5004529810148,543.900966183575,1.70175356202953
"9730",9730,"Solano",38.3566,-121.9499,2021,10,NA,69,1011.10536227931,4.39212595553982,4,0,22.9286605342742,59.5004529810148,543.900966183575,1.01549356156079
"9731",9731,"Solano",38.3566,-121.9499,2021,11,NA,42,1016.54461738742,1.00146953700956,3.6,0,18.3031901041667,59.5004529810148,543.900966183575,0.616191764105428
"9732",9732,"Solano",38.3566,-121.9499,2021,12,NA,39,1011.96596830986,5.83904042810019,3,0,12.3901335685484,59.5004529810148,543.900966183575,0.670324037482082
"9733",9733,"Sonoma",38.4038,-122.8183,2021,1,8.19184196774193,43,1012.26408673874,2.45373445928357,2,0,14.604630796371,58.5142396993692,307.306472081218,0.331789578451236
"9734",9734,"Sonoma",38.4038,-122.8183,2021,2,5.801475125,47,1013.93467491569,1.07522930806189,2,0,16.2073172433036,58.5142396993692,307.306472081218,1.32468339392452
"9735",9735,"Sonoma",38.4038,-122.8183,2021,3,4.75551525925926,54,1011.94909368181,1.85792366617168,2,0,16.7958480342742,58.5142396993692,307.306472081218,1.06890850870628
"9736",9736,"Sonoma",38.4038,-122.8183,2021,4,7.03055113333333,56,1008.93978501289,0.277630125749828,2.25,0,21.0865885416667,58.5142396993692,307.306472081218,1.81706091460605
"9737",9737,"Sonoma",38.4038,-122.8183,2021,5,6.18288319354839,46,1007.59543964491,0.01125416500641,3.5,0,25.327791078629,58.5142396993692,307.306472081218,2.34489595040766
"9738",9738,"Sonoma",38.4038,-122.8183,2021,6,3.83395921666667,39,1005.57610915493,0.0127828649245931,4,0,26.5869791666667,58.5142396993692,307.306472081218,2.04864879377694
"9739",9739,"Sonoma",38.4038,-122.8183,2021,7,5.13417561363636,31,1006.09359774846,0.0391529385132538,4,0,27.7485005040323,58.5142396993692,307.306472081218,1.38483233607444
"9740",9740,"Sonoma",38.4038,-122.8183,2021,8,14.44287578125,55,1004.86737477683,0.0116363399859567,4,0,27.5908329133065,58.5142396993692,307.306472081218,1.29917526070454
"9741",9741,"Sonoma",38.4038,-122.8183,2021,9,9.14832425,53,1006.89233014283,0.0525290627973567,4,0,27.0979166666666,58.5142396993692,307.306472081218,1.11455005169493
"9742",9742,"Sonoma",38.4038,-122.8183,2021,10,5.60269774193548,63,1008.77103873239,5.17825988846551,3.75,0,21.109765625,58.5142396993692,307.306472081218,0.804043429754474
"9743",9743,"Sonoma",38.4038,-122.8183,2021,11,8.51449441666667,37,1013.96279929578,1.56747068171687,3,0,18.3423828125,58.5142396993692,307.306472081218,0.455770738672804
"9744",9744,"Sonoma",38.4038,-122.8183,2021,12,8.51577840322581,42,1009.13665567348,4.86487640523796,2.75,0,12.2017200100807,58.5142396993692,307.306472081218,0.372762307915358
"9745",9745,"Sonoma",38.6541,-122.9019,2021,1,NA,NA,993.645747123587,2.98877943064767,2,0,14.1381174395162,58.5142396993692,307.306472081218,0.494908013107997
"9746",9746,"Sonoma",38.6541,-122.9019,2021,2,NA,NA,995.310710424519,1.54071843314867,2,0,15.7499720982143,58.5142396993692,307.306472081218,1.177313103147
"9747",9747,"Sonoma",38.6541,-122.9019,2021,3,NA,NA,993.26888043047,2.13729357621965,2,0,16.1265561995968,58.5142396993692,307.306472081218,0.84206642316836
"9748",9748,"Sonoma",38.6541,-122.9019,2021,4,NA,NA,990.315820521722,0.317758498602135,2.5,0,21.6440104166667,58.5142396993692,307.306472081218,1.41529769135379
"9749",9749,"Sonoma",38.6541,-122.9019,2021,5,NA,NA,989.207719946439,0.0154580897814144,3.5,0,26.3404233870968,58.5142396993692,307.306472081218,1.95188990241771
"9750",9750,"Sonoma",38.6541,-122.9019,2021,6,NA,NA,987.16588995239,0.0181333146382356,4,0,28.8109049479167,58.5142396993692,307.306472081218,1.67539382542854
"9751",9751,"Sonoma",38.6541,-122.9019,2021,7,NA,NA,987.514632265424,0.0192798395768721,4,0,31.8350365423387,58.5142396993692,307.306472081218,1.08081105119448
"9752",9752,"Sonoma",38.6541,-122.9019,2021,8,NA,NA,986.457155574291,0.00399284039504129,4,0,31.3324533770162,58.5142396993692,307.306472081218,0.975454660932747
"9753",9753,"Sonoma",38.6541,-122.9019,2021,9,NA,NA,988.60023333664,0.0945683105473931,4,0,29.2470703125,58.5142396993692,307.306472081218,0.805814462818828
"9754",9754,"Sonoma",38.6541,-122.9019,2021,10,NA,NA,990.372069281889,6.42032857198934,3.75,0,21.0208039314516,58.5142396993692,307.306472081218,0.525889958999062
"9755",9755,"Sonoma",38.6541,-122.9019,2021,11,NA,NA,995.586329349336,1.92442211261264,3,0,18.4570963541667,58.5142396993692,307.306472081218,0.669777668030647
"9756",9756,"Sonoma",38.6541,-122.9019,2021,12,NA,NA,990.377694157905,5.36132170366795,2.75,0,11.7113911290323,58.5142396993692,307.306472081218,0.308726825018344
"9757",9757,"Stanislaus",37.4883,-120.836,2021,1,16.6961350967742,41,1006.70670923428,3.47031990487537,2,0,15.3752961189516,39.7097807546699,369.8,0.231486306087189
"9758",9758,"Stanislaus",37.4883,-120.836,2021,2,10.7370329464286,38,1007.75293617338,0.765667574629803,1,0,16.4023507254464,39.7097807546699,369.8,1.31476383869906
"9759",9759,"Stanislaus",37.4883,-120.836,2021,3,7.1694482962963,52,1005.87985245983,1.13255555499376,1,0,18.835603578629,39.7097807546699,369.8,0.800420281270388
"9760",9760,"Stanislaus",37.4883,-120.836,2021,4,5.93068843333333,64,1002.55555073398,0.0647586621428213,1.75,0,26.23017578125,39.7097807546699,369.8,1.69576922286213
"9761",9761,"Stanislaus",37.4883,-120.836,2021,5,6.9587272173913,75,1000.9074620611,0.00169979051776667,3,0,30.7714654737903,39.7097807546699,369.8,2.34395236247025
"9762",9762,"Stanislaus",37.4883,-120.836,2021,6,7.3460041,94,998.786883802817,0.00399284039504129,3,0,35.6650390625,39.7097807546699,369.8,2.34326792903456
"9763",9763,"Stanislaus",37.4883,-120.836,2021,7,9.51778282258065,83,999.242498760167,0.00093544055867513,3.25,0,38.3491179435484,39.7097807546699,369.8,2.23793528676156
"9764",9764,"Stanislaus",37.4883,-120.836,2021,8,21.8296224677419,92,998.241270829201,0.00093544055867513,4,0,36.383675655242,39.7097807546699,369.8,2.0794302437795
"9765",9765,"Stanislaus",37.4883,-120.836,2021,9,14.1755495,75,1000.38997346757,0.00705024023140745,4,0,33.37421875,39.7097807546699,369.8,2.11259759363036
"9766",9766,"Stanislaus",37.4883,-120.836,2021,10,15.8706308870968,67,1003.11241345963,2.33602456558346,4,0,23.7445942540323,39.7097807546699,369.8,0.926286161733836
"9767",9767,"Stanislaus",37.4883,-120.836,2021,11,20.2050911333333,38,1008.1973013787,0.398779594265843,4,0,18.9130859375,39.7097807546699,369.8,1.09903524383593
"9768",9768,"Stanislaus",37.4883,-120.836,2021,12,16.8619974354839,36,1004.25988816703,5.02882947146311,3.75,0,13.0054624495968,39.7097807546699,369.8,0.51927099636429
"9769",9769,"Stanislaus",37.6422,-120.9942,2021,1,20.3320535322581,42,1012.50595640746,3.15043944699554,2,0,15.3492439516129,39.7097807546699,369.8,0.376367462558228
"9770",9770,"Stanislaus",37.6422,-120.9942,2021,2,13.2035984642857,43,1013.60280723071,0.730507476511591,1,0,16.6183454241072,39.7097807546699,369.8,1.48031733649092
